link,account,brand,business_unit,date_post,talent_type,is_our_brand,views,duration_sec,face_present,face_emotion,text_overlay_count,scene_cut_estimate,speech_ratio,voice_sentiment,topic,format,tone,hook_present,hook_duration_sec,hook_type,word_density_wps
https://tiktok.com/v447,so_klin_official,So Klin,Home Care,2024-02-11,Nano,False,2216704,23,2,sad,9,10,0.77,excited,laundry tips,storytelling,calm,False,,,2.83
https://tiktok.com/v448,scarlett_official,Scarlett,Beauty and Wellbeing,2024-02-26,Mikro,False,1035846,31,1,surprised,2,9,0.34,energetic,haircare,aesthetic,funny,False,,,
https://tiktok.com/v449,lux_official,Lux,Beauty and Wellbeing,2024-02-14,Makro,True,1029492,35,1,happy,6,2,0.65,neutral,haircare,before after,calm,True,3.0,relatable statement,3.48
https://tiktok.com/v450,downy_official,Downy,Home Care,2024-01-06,Mikro,False,933110,7,2,angry,6,5,0.71,neutral,disinfecting,talking head,serious,False,,,3.0
https://tiktok.com/v451,lux_official,Lux,Beauty and Wellbeing,2024-07-04,Nano,True,2577071,44,1,angry,4,6,0.57,calm,wellness,talking head,dramatic,False,,,1.74
https://tiktok.com/v452,tresemmé_official,TRESemmé,Beauty and Wellbeing,2024-03-19,Mikro,True,776697,43,1,sad,6,13,0.8,serious,wellness,storytelling,emotional,True,5.0,curiosity gap,3.49
https://tiktok.com/v453,make_over_official,Make Over,Beauty and Wellbeing,2024-06-08,Makro,False,339604,27,1,surprised,10,13,0.32,calm,haircare,vlog,emotional,True,4.0,relatable statement,
https://tiktok.com/v454,pond's_official,Pond's,Beauty and Wellbeing,2024-04-02,Makro,True,164323,31,1,neutral,1,20,0.25,calm,wellness,aesthetic,emotional,False,,,
https://tiktok.com/v455,mama_lemon_official,Mama Lemon,Home Care,2024-04-13,Nano,False,274433,54,1,happy,6,13,0.07,,laundry tips,before after,funny,False,,,
https://tiktok.com/v456,dove_official,Dove,Beauty and Wellbeing,2024-04-15,Mikro,True,253438,43,1,neutral,2,7,0.7,serious,fragrance,before after,calm,True,3.0,visual hook,3.3
https://tiktok.com/v457,super_pell_official,Super Pell,Home Care,2024-01-15,Makro,True,6160037,24,0,,0,13,0.07,,laundry tips,talking head,funny,True,4.0,shocking statement,
https://tiktok.com/v458,attack_official,Attack,Home Care,2024-05-11,Makro,False,90059,10,0,,2,14,0.6,calm,home fragrance,storytelling,calm,False,,,2.02
https://tiktok.com/v459,super_pell_official,Super Pell,Home Care,2024-06-18,Nano,True,156046,49,1,sad,3,19,0.07,,home fragrance,tutorial,dramatic,True,5.0,question,
https://tiktok.com/v460,dove_official,Dove,Beauty and Wellbeing,2024-04-29,Mikro,True,826179,27,3,surprised,2,6,0.74,excited,haircare,before after,inspirational,False,,,3.26
https://tiktok.com/v461,biore_official,Biore,Beauty and Wellbeing,2024-05-30,Mikro,False,490775,19,0,,5,10,0.02,,fragrance,aesthetic,calm,True,3.0,visual hook,
https://tiktok.com/v462,make_over_official,Make Over,Beauty and Wellbeing,2024-06-11,Nano,False,245387,6,1,happy,2,17,0.43,neutral,wellness,aesthetic,calm,False,,,
https://tiktok.com/v463,rinso_official,Rinso,Home Care,2024-02-29,Nano,True,896598,54,1,happy,0,3,0.45,neutral,laundry tips,storytelling,funny,False,,,
https://tiktok.com/v464,mama_lemon_official,Mama Lemon,Home Care,2024-05-22,Nano,False,183446,14,2,surprised,0,13,0.65,neutral,disinfecting,vlog,emotional,False,,,2.08
https://tiktok.com/v465,tresemmé_official,TRESemmé,Beauty and Wellbeing,2024-05-18,Mega,True,295832,18,1,neutral,6,2,0.18,calm,fragrance,vlog,serious,True,4.0,curiosity gap,
https://tiktok.com/v466,vaseline_official,Vaseline,Beauty and Wellbeing,2024-02-08,Nano,True,482413,32,0,,10,11,0.16,excited,fragrance,tutorial,inspirational,True,5.0,relatable statement,
https://tiktok.com/v467,pantene_official,Pantene,Beauty and Wellbeing,2024-03-07,Mega,False,278171,5,1,angry,10,16,0.29,serious,wellness,reaction,calm,True,3.0,relatable statement,
https://tiktok.com/v468,sunsilk_official,Sunsilk,Beauty and Wellbeing,2024-05-03,Nano,True,481028,43,2,neutral,9,19,0.72,calm,wellness,tutorial,serious,True,3.0,visual hook,2.23
https://tiktok.com/v469,vanish_official,Vanish,Home Care,2024-03-28,Mega,False,680562,39,3,neutral,8,12,0.69,energetic,laundry tips,vlog,emotional,True,1.0,relatable statement,2.16
https://tiktok.com/v470,molto_official,Molto,Home Care,2024-01-18,Nano,True,596648,22,0,,6,10,0.74,serious,disinfecting,before after,dramatic,False,,,3.2
https://tiktok.com/v471,vanish_official,Vanish,Home Care,2024-02-07,Mikro,False,941535,9,1,neutral,0,15,0.03,,home fragrance,reaction,inspirational,True,1.0,question,
https://tiktok.com/v472,tresemmé_official,TRESemmé,Beauty and Wellbeing,2024-07-02,Mikro,True,675610,51,1,neutral,3,16,0.43,calm,fragrance,storytelling,funny,False,,,
https://tiktok.com/v473,dove_official,Dove,Beauty and Wellbeing,2024-01-14,Makro,True,495066,60,1,sad,9,2,0.68,neutral,haircare,aesthetic,serious,True,2.0,relatable statement,2.35
https://tiktok.com/v474,vanish_official,Vanish,Home Care,2024-05-02,Mikro,False,496021,36,1,happy,2,17,0.04,,cleaning hacks,aesthetic,calm,True,5.0,relatable statement,
https://tiktok.com/v475,lux_official,Lux,Beauty and Wellbeing,2024-05-29,Mega,True,618099,36,1,sad,10,4,0.33,calm,fragrance,tutorial,funny,False,,,
https://tiktok.com/v476,wipol_official,Wipol,Home Care,2024-04-18,Mega,True,23885,26,1,neutral,7,11,0.39,calm,dishwashing,talking head,inspirational,True,3.0,relatable statement,
https://tiktok.com/v477,mama_lemon_official,Mama Lemon,Home Care,2024-06-22,Mikro,False,892306,31,1,surprised,7,15,0.04,,home fragrance,vlog,serious,False,,,
https://tiktok.com/v478,biore_official,Biore,Beauty and Wellbeing,2024-03-17,Makro,False,1891988,57,1,sad,2,19,0.34,neutral,skincare,vlog,emotional,False,,,
https://tiktok.com/v479,sunlight_official,Sunlight,Home Care,2024-05-26,Mikro,True,396323,59,0,,5,11,0.87,excited,dishwashing,vlog,dramatic,True,5.0,relatable statement,1.89
https://tiktok.com/v480,vanish_official,Vanish,Home Care,2024-05-20,Mikro,False,184911,13,1,surprised,10,9,0.14,energetic,disinfecting,storytelling,funny,True,4.0,visual hook,
https://tiktok.com/v481,wardah_official,Wardah,Beauty and Wellbeing,2024-07-10,Nano,False,297471,30,1,neutral,2,14,0.12,neutral,skincare,reaction,inspirational,True,5.0,curiosity gap,
https://tiktok.com/v482,wipol_official,Wipol,Home Care,2024-06-03,Mikro,True,273237,56,1,surprised,0,4,0.58,neutral,disinfecting,storytelling,funny,True,5.0,curiosity gap,2.62
https://tiktok.com/v483,attack_official,Attack,Home Care,2024-02-24,Makro,False,232896,15,2,angry,8,19,0.11,excited,disinfecting,talking head,dramatic,True,3.0,relatable statement,
https://tiktok.com/v484,scarlett_official,Scarlett,Beauty and Wellbeing,2024-05-04,Mega,False,407252,5,1,sad,6,11,0.74,energetic,skincare,talking head,funny,True,5.0,question,3.97
https://tiktok.com/v485,tresemmé_official,TRESemmé,Beauty and Wellbeing,2024-01-05,Nano,True,603134,32,0,,1,9,0.81,energetic,fragrance,reaction,funny,True,1.0,visual hook,1.71
https://tiktok.com/v486,lux_official,Lux,Beauty and Wellbeing,2024-03-05,Mikro,True,411341,40,1,sad,1,19,0.74,calm,fragrance,before after,calm,False,,,2.99
https://tiktok.com/v487,vanish_official,Vanish,Home Care,2024-04-01,Makro,False,738597,33,1,neutral,2,11,0.49,neutral,dishwashing,reaction,emotional,True,5.0,relatable statement,
https://tiktok.com/v488,sunsilk_official,Sunsilk,Beauty and Wellbeing,2024-06-25,Makro,True,312352,58,3,sad,6,7,0.55,serious,haircare,tutorial,funny,True,4.0,shocking statement,2.73
https://tiktok.com/v489,vaseline_official,Vaseline,Beauty and Wellbeing,2024-03-16,Nano,True,189036,27,1,happy,4,18,0.64,neutral,fragrance,vlog,serious,True,4.0,shocking statement,2.98
https://tiktok.com/v490,scarlett_official,Scarlett,Beauty and Wellbeing,2024-03-11,Makro,False,2285012,46,1,sad,0,16,0.84,calm,wellness,vlog,inspirational,True,1.0,curiosity gap,2.57
https://tiktok.com/v491,make_over_official,Make Over,Beauty and Wellbeing,2024-01-08,Nano,False,589349,58,0,,1,10,0.35,neutral,haircare,aesthetic,inspirational,True,2.0,relatable statement,
https://tiktok.com/v492,wardah_official,Wardah,Beauty and Wellbeing,2024-07-10,Nano,False,138542,45,1,neutral,10,12,0.57,excited,skincare,tutorial,dramatic,True,1.0,question,3.18
https://tiktok.com/v493,dove_official,Dove,Beauty and Wellbeing,2024-06-19,Mikro,True,425430,9,1,surprised,9,6,0.25,calm,wellness,storytelling,dramatic,True,3.0,shocking statement,
https://tiktok.com/v494,sunlight_official,Sunlight,Home Care,2024-03-02,Mikro,True,87769,38,0,,2,18,0.53,energetic,laundry tips,talking head,funny,True,2.0,question,3.4
https://tiktok.com/v495,wipol_official,Wipol,Home Care,2024-01-06,Mega,True,7237498,18,0,,4,4,0.38,energetic,home fragrance,before after,dramatic,True,1.0,relatable statement,
https://tiktok.com/v496,tresemmé_official,TRESemmé,Beauty and Wellbeing,2024-02-04,Makro,True,639169,14,1,surprised,1,10,0.58,energetic,fragrance,reaction,serious,True,4.0,visual hook,2.5
https://tiktok.com/v497,super_pell_official,Super Pell,Home Care,2024-05-07,Nano,True,1297670,27,2,angry,3,14,0.91,calm,dishwashing,tutorial,emotional,False,,,3.51
https://tiktok.com/v498,molto_official,Molto,Home Care,2024-04-30,Mikro,True,230536,9,2,sad,3,12,0.33,energetic,cleaning hacks,aesthetic,serious,True,3.0,curiosity gap,
https://tiktok.com/v499,molto_official,Molto,Home Care,2024-07-15,Mega,True,122917,42,1,angry,4,6,0.66,calm,dishwashing,vlog,calm,True,4.0,shocking statement,3.6
https://tiktok.com/v500,molto_official,Molto,Home Care,2024-06-05,Mega,True,143555,20,1,sad,1,13,0.14,energetic,cleaning hacks,talking head,emotional,True,2.0,relatable statement,
https://tiktok.com/v501,make_over_official,Make Over,Beauty and Wellbeing,2024-02-20,Mikro,False,80583,59,2,surprised,9,11,0.11,energetic,makeup,talking head,inspirational,True,3.0,visual hook,
https://tiktok.com/v502,dove_official,Dove,Beauty and Wellbeing,2024-04-08,Mikro,True,721637,34,2,neutral,0,20,0.65,neutral,makeup,before after,dramatic,True,1.0,visual hook,2.84
https://tiktok.com/v503,vaseline_official,Vaseline,Beauty and Wellbeing,2024-05-13,Makro,True,1089293,58,0,,5,7,0.01,,fragrance,reaction,dramatic,False,,,
https://tiktok.com/v504,super_pell_official,Super Pell,Home Care,2024-02-08,Mikro,True,78042,11,0,,1,12,0.94,serious,cleaning hacks,aesthetic,inspirational,True,5.0,relatable statement,2.55
https://tiktok.com/v505,dove_official,Dove,Beauty and Wellbeing,2024-03-03,Nano,True,460047,6,1,angry,5,19,0.34,calm,makeup,vlog,calm,True,1.0,shocking statement,
https://tiktok.com/v506,so_klin_official,So Klin,Home Care,2024-06-24,Mega,False,646271,60,2,angry,5,13,0.34,calm,disinfecting,before after,funny,True,2.0,visual hook,
https://tiktok.com/v507,super_pell_official,Super Pell,Home Care,2024-02-18,Mega,True,589108,30,0,,8,3,0.32,neutral,disinfecting,before after,calm,True,4.0,visual hook,
https://tiktok.com/v508,sunlight_official,Sunlight,Home Care,2024-04-04,Makro,True,47910,43,1,sad,10,19,0.55,neutral,laundry tips,vlog,inspirational,True,1.0,shocking statement,2.09
https://tiktok.com/v509,so_klin_official,So Klin,Home Care,2024-07-10,Mega,False,225545,53,2,sad,1,10,0.1,,disinfecting,storytelling,emotional,False,,,
https://tiktok.com/v510,vaseline_official,Vaseline,Beauty and Wellbeing,2024-03-01,Nano,True,410422,7,1,sad,8,8,0.45,neutral,fragrance,reaction,calm,True,3.0,visual hook,
https://tiktok.com/v511,lux_official,Lux,Beauty and Wellbeing,2024-02-09,Mikro,True,244326,42,2,surprised,10,9,0.44,serious,makeup,reaction,serious,True,4.0,question,
https://tiktok.com/v512,attack_official,Attack,Home Care,2024-03-15,Makro,False,518788,32,3,angry,3,14,0.05,,disinfecting,before after,funny,False,,,
https://tiktok.com/v513,sunsilk_official,Sunsilk,Beauty and Wellbeing,2024-01-22,Nano,True,450427,25,2,happy,1,8,0.54,excited,makeup,tutorial,dramatic,True,5.0,visual hook,3.22
https://tiktok.com/v514,super_pell_official,Super Pell,Home Care,2024-02-24,Nano,True,533958,25,1,happy,0,15,0.03,,disinfecting,storytelling,dramatic,False,,,
https://tiktok.com/v515,vaseline_official,Vaseline,Beauty and Wellbeing,2024-04-06,Makro,True,638125,54,2,surprised,5,12,0.66,energetic,makeup,before after,funny,True,5.0,visual hook,1.96
https://tiktok.com/v516,tresemmé_official,TRESemmé,Beauty and Wellbeing,2024-04-18,Mega,True,489076,52,3,neutral,4,17,0.64,energetic,haircare,storytelling,serious,True,3.0,shocking statement,1.92
https://tiktok.com/v517,wardah_official,Wardah,Beauty and Wellbeing,2024-03-27,Nano,False,410798,20,2,neutral,4,4,0.44,serious,wellness,tutorial,serious,False,,,
https://tiktok.com/v518,make_over_official,Make Over,Beauty and Wellbeing,2024-05-01,Mikro,False,894908,7,1,sad,2,2,0.09,,makeup,storytelling,funny,True,4.0,visual hook,
https://tiktok.com/v519,pond's_official,Pond's,Beauty and Wellbeing,2024-04-13,Mikro,True,819784,6,2,happy,1,10,0.75,excited,haircare,before after,calm,True,4.0,question,3.17
https://tiktok.com/v520,wipol_official,Wipol,Home Care,2024-01-19,Mega,True,452964,22,2,neutral,1,12,0.49,energetic,disinfecting,tutorial,inspirational,False,,,
https://tiktok.com/v521,vanish_official,Vanish,Home Care,2024-06-05,Mikro,False,2636237,19,1,sad,4,11,0.16,energetic,cleaning hacks,storytelling,funny,True,3.0,curiosity gap,
https://tiktok.com/v522,pond's_official,Pond's,Beauty and Wellbeing,2024-05-09,Mega,True,188858,12,0,,10,5,0.15,serious,wellness,aesthetic,calm,False,,,
https://tiktok.com/v523,vaseline_official,Vaseline,Beauty and Wellbeing,2024-04-27,Mega,True,232255,46,3,happy,6,7,0.67,neutral,skincare,before after,dramatic,True,3.0,relatable statement,1.81
https://tiktok.com/v524,dove_official,Dove,Beauty and Wellbeing,2024-06-20,Makro,True,5432143,11,3,sad,8,18,0.39,excited,skincare,reaction,emotional,False,,,
https://tiktok.com/v525,mama_lemon_official,Mama Lemon,Home Care,2024-05-28,Makro,False,313880,30,3,sad,7,13,0.08,,laundry tips,talking head,calm,True,1.0,visual hook,
https://tiktok.com/v526,pantene_official,Pantene,Beauty and Wellbeing,2024-05-12,Mikro,False,537557,50,3,neutral,2,3,0.29,calm,fragrance,storytelling,inspirational,True,4.0,curiosity gap,
https://tiktok.com/v527,super_pell_official,Super Pell,Home Care,2024-02-11,Mega,True,572600,25,1,happy,3,11,0.69,energetic,home fragrance,storytelling,emotional,True,5.0,visual hook,2.51
https://tiktok.com/v528,sunlight_official,Sunlight,Home Care,2024-03-20,Mega,True,618517,55,1,surprised,1,15,0.12,excited,disinfecting,reaction,calm,True,2.0,question,
https://tiktok.com/v529,super_pell_official,Super Pell,Home Care,2024-05-23,Makro,True,161251,35,0,,5,4,0.82,energetic,cleaning hacks,reaction,emotional,True,3.0,shocking statement,3.31
https://tiktok.com/v530,wardah_official,Wardah,Beauty and Wellbeing,2024-07-14,Mikro,False,209596,50,1,happy,7,11,0.34,energetic,haircare,aesthetic,funny,True,2.0,relatable statement,
https://tiktok.com/v531,lux_official,Lux,Beauty and Wellbeing,2024-05-11,Mega,True,596323,58,0,,6,8,0.43,serious,wellness,aesthetic,inspirational,True,5.0,relatable statement,
https://tiktok.com/v532,super_pell_official,Super Pell,Home Care,2024-02-13,Makro,True,1063110,54,1,sad,3,14,0.59,serious,laundry tips,storytelling,serious,True,4.0,relatable statement,3.55
https://tiktok.com/v533,vanish_official,Vanish,Home Care,2024-06-07,Mega,False,858425,58,1,surprised,7,13,0.86,serious,dishwashing,tutorial,serious,False,,,1.65
https://tiktok.com/v534,vaseline_official,Vaseline,Beauty and Wellbeing,2024-04-25,Makro,True,892431,39,0,,3,16,0.13,calm,skincare,tutorial,dramatic,True,4.0,relatable statement,
https://tiktok.com/v535,rinso_official,Rinso,Home Care,2024-05-28,Mikro,True,532608,38,1,happy,3,14,0.17,energetic,home fragrance,storytelling,funny,True,1.0,visual hook,
https://tiktok.com/v536,dove_official,Dove,Beauty and Wellbeing,2024-01-15,Mikro,True,465664,12,1,sad,5,18,0.82,serious,skincare,aesthetic,serious,True,2.0,visual hook,3.06
https://tiktok.com/v537,lux_official,Lux,Beauty and Wellbeing,2024-03-26,Nano,True,64870,25,1,surprised,5,13,0.1,,makeup,storytelling,dramatic,True,1.0,curiosity gap,
https://tiktok.com/v538,pond's_official,Pond's,Beauty and Wellbeing,2024-01-28,Makro,True,650699,60,1,surprised,10,6,0.03,,fragrance,aesthetic,emotional,True,4.0,relatable statement,
https://tiktok.com/v539,sunlight_official,Sunlight,Home Care,2024-03-17,Makro,True,13271232,8,1,angry,6,15,0.09,,dishwashing,vlog,emotional,True,5.0,question,
https://tiktok.com/v540,super_pell_official,Super Pell,Home Care,2024-04-23,Makro,True,91459,49,1,sad,9,16,0.58,serious,cleaning hacks,before after,emotional,False,,,3.46
https://tiktok.com/v541,wipol_official,Wipol,Home Care,2024-02-24,Nano,True,119084,51,0,,10,5,0.14,excited,cleaning hacks,vlog,inspirational,True,1.0,relatable statement,
https://tiktok.com/v542,rinso_official,Rinso,Home Care,2024-04-17,Mikro,True,4523106,53,1,happy,3,10,0.04,,cleaning hacks,aesthetic,funny,False,,,
https://tiktok.com/v543,super_pell_official,Super Pell,Home Care,2024-05-20,Nano,True,1004588,15,1,neutral,1,19,0.22,neutral,dishwashing,aesthetic,emotional,False,,,
https://tiktok.com/v544,rinso_official,Rinso,Home Care,2024-06-12,Nano,True,541632,50,1,sad,0,14,0.35,energetic,laundry tips,talking head,emotional,False,,,
https://tiktok.com/v545,vanish_official,Vanish,Home Care,2024-05-03,Nano,False,243723,7,1,surprised,0,12,0.16,neutral,cleaning hacks,storytelling,dramatic,True,2.0,relatable statement,
https://tiktok.com/v546,rinso_official,Rinso,Home Care,2024-02-20,Makro,True,81648,17,1,sad,7,13,0.5,serious,disinfecting,storytelling,serious,True,5.0,relatable statement,
https://tiktok.com/v547,super_pell_official,Super Pell,Home Care,2024-05-15,Makro,True,461415,50,1,happy,7,15,0.61,energetic,dishwashing,storytelling,dramatic,True,3.0,visual hook,3.75
https://tiktok.com/v548,rinso_official,Rinso,Home Care,2024-07-14,Nano,True,1104618,39,1,neutral,8,19,0.32,calm,laundry tips,before after,funny,True,2.0,curiosity gap,
https://tiktok.com/v549,mama_lemon_official,Mama Lemon,Home Care,2024-06-27,Nano,False,419304,21,0,,2,16,0.39,calm,dishwashing,vlog,serious,True,2.0,curiosity gap,
https://tiktok.com/v550,vanish_official,Vanish,Home Care,2024-02-18,Makro,False,5504032,51,3,surprised,8,15,0.56,calm,cleaning hacks,aesthetic,serious,True,4.0,relatable statement,3.44
https://tiktok.com/v551,pond's_official,Pond's,Beauty and Wellbeing,2024-06-26,Nano,True,738946,40,0,,9,17,0.2,energetic,fragrance,talking head,serious,True,3.0,question,
https://tiktok.com/v552,so_klin_official,So Klin,Home Care,2024-03-19,Makro,False,256644,20,2,happy,5,13,0.25,excited,laundry tips,storytelling,inspirational,True,2.0,visual hook,
https://tiktok.com/v553,scarlett_official,Scarlett,Beauty and Wellbeing,2024-03-18,Nano,False,108540,59,0,,9,4,0.53,neutral,skincare,vlog,inspirational,True,5.0,relatable statement,2.93
https://tiktok.com/v554,vaseline_official,Vaseline,Beauty and Wellbeing,2024-03-22,Mega,True,193353,19,1,sad,1,15,0.69,calm,skincare,reaction,calm,True,5.0,curiosity gap,1.83
https://tiktok.com/v555,pantene_official,Pantene,Beauty and Wellbeing,2024-05-19,Makro,False,2013663,40,1,neutral,8,2,0.22,neutral,fragrance,storytelling,serious,True,1.0,question,
https://tiktok.com/v556,sunsilk_official,Sunsilk,Beauty and Wellbeing,2024-05-13,Mikro,True,1552110,20,0,,4,18,0.55,neutral,wellness,reaction,calm,True,2.0,shocking statement,3.8
https://tiktok.com/v557,mama_lemon_official,Mama Lemon,Home Care,2024-04-25,Mega,False,462161,8,2,surprised,4,10,0.62,neutral,laundry tips,aesthetic,serious,False,,,1.65
https://tiktok.com/v558,sunlight_official,Sunlight,Home Care,2024-06-25,Mega,True,825559,46,2,neutral,2,17,0.51,excited,home fragrance,before after,serious,True,3.0,shocking statement,1.58
https://tiktok.com/v559,downy_official,Downy,Home Care,2024-03-03,Makro,False,258590,35,1,surprised,2,2,0.15,serious,cleaning hacks,tutorial,emotional,True,1.0,shocking statement,
https://tiktok.com/v560,downy_official,Downy,Home Care,2024-06-27,Mega,False,288519,31,1,neutral,1,5,0.89,energetic,home fragrance,storytelling,inspirational,True,3.0,curiosity gap,3.81
https://tiktok.com/v561,scarlett_official,Scarlett,Beauty and Wellbeing,2024-01-27,Mikro,False,68780,43,0,,4,17,0.18,excited,skincare,vlog,inspirational,True,2.0,relatable statement,
https://tiktok.com/v562,wipol_official,Wipol,Home Care,2024-01-21,Mikro,True,153419,33,2,sad,5,4,0.26,energetic,home fragrance,before after,emotional,True,4.0,visual hook,
https://tiktok.com/v563,pantene_official,Pantene,Beauty and Wellbeing,2024-05-20,Nano,False,2563470,12,2,surprised,10,13,0.36,energetic,makeup,talking head,dramatic,True,5.0,curiosity gap,
https://tiktok.com/v564,so_klin_official,So Klin,Home Care,2024-01-31,Makro,False,744028,53,3,happy,4,8,0.47,calm,laundry tips,reaction,emotional,True,4.0,shocking statement,
https://tiktok.com/v565,so_klin_official,So Klin,Home Care,2024-06-23,Makro,False,322149,39,1,angry,7,10,0.55,calm,cleaning hacks,aesthetic,inspirational,True,1.0,visual hook,1.6
https://tiktok.com/v566,so_klin_official,So Klin,Home Care,2024-05-25,Mega,False,1250120,37,1,happy,2,7,0.61,neutral,disinfecting,storytelling,funny,True,3.0,shocking statement,1.71
https://tiktok.com/v567,downy_official,Downy,Home Care,2024-07-12,Nano,False,1169196,41,1,angry,0,8,0.8,neutral,laundry tips,aesthetic,emotional,True,2.0,shocking statement,2.26
https://tiktok.com/v568,make_over_official,Make Over,Beauty and Wellbeing,2024-07-19,Makro,False,160243,14,1,happy,8,13,0.82,excited,wellness,vlog,funny,True,5.0,shocking statement,2.78
https://tiktok.com/v569,sunlight_official,Sunlight,Home Care,2024-06-09,Mikro,True,1201208,56,0,,8,12,0.01,,cleaning hacks,storytelling,funny,True,1.0,visual hook,
https://tiktok.com/v570,mama_lemon_official,Mama Lemon,Home Care,2024-02-18,Mega,False,989356,24,1,surprised,2,19,0.93,excited,dishwashing,aesthetic,emotional,True,5.0,question,2.22
https://tiktok.com/v571,super_pell_official,Super Pell,Home Care,2024-03-02,Nano,True,258276,31,0,,0,9,0.28,excited,laundry tips,vlog,serious,False,,,
https://tiktok.com/v572,scarlett_official,Scarlett,Beauty and Wellbeing,2024-03-26,Makro,False,256970,46,1,sad,10,9,0.92,excited,skincare,reaction,dramatic,False,,,1.5
https://tiktok.com/v573,so_klin_official,So Klin,Home Care,2024-05-19,Makro,False,125252,13,0,,3,13,0.75,neutral,disinfecting,vlog,funny,True,2.0,curiosity gap,2.69
https://tiktok.com/v574,rinso_official,Rinso,Home Care,2024-07-08,Makro,True,448885,6,3,happy,7,15,0.27,calm,dishwashing,tutorial,inspirational,True,2.0,curiosity gap,
https://tiktok.com/v575,pond's_official,Pond's,Beauty and Wellbeing,2024-06-01,Nano,True,553584,49,1,surprised,8,9,0.98,neutral,wellness,reaction,calm,False,,,3.21
https://tiktok.com/v576,molto_official,Molto,Home Care,2024-03-07,Nano,True,200637,6,1,angry,9,8,0.71,calm,home fragrance,aesthetic,calm,True,1.0,visual hook,2.65
https://tiktok.com/v577,attack_official,Attack,Home Care,2024-05-06,Makro,False,179511,13,0,,3,18,0.95,neutral,dishwashing,aesthetic,funny,False,,,2.03
https://tiktok.com/v578,attack_official,Attack,Home Care,2024-03-21,Makro,False,666042,46,1,sad,8,2,0.5,calm,home fragrance,aesthetic,serious,True,3.0,shocking statement,
https://tiktok.com/v579,make_over_official,Make Over,Beauty and Wellbeing,2024-02-21,Nano,False,2739909,18,2,neutral,4,12,0.65,calm,skincare,storytelling,funny,True,2.0,question,3.61
https://tiktok.com/v580,so_klin_official,So Klin,Home Care,2024-04-10,Mikro,False,453354,52,1,happy,7,14,0.96,calm,dishwashing,aesthetic,emotional,True,5.0,relatable statement,3.48
https://tiktok.com/v581,wipol_official,Wipol,Home Care,2024-04-14,Nano,True,506454,58,0,,7,9,0.43,energetic,dishwashing,storytelling,dramatic,True,1.0,curiosity gap,
https://tiktok.com/v582,sunsilk_official,Sunsilk,Beauty and Wellbeing,2024-07-13,Mega,True,1251772,21,0,,1,7,0.86,serious,fragrance,aesthetic,calm,True,1.0,shocking statement,3.84
https://tiktok.com/v583,mama_lemon_official,Mama Lemon,Home Care,2024-03-20,Mega,False,226129,20,1,sad,7,2,0.81,calm,disinfecting,aesthetic,funny,True,1.0,relatable statement,2.06
https://tiktok.com/v584,attack_official,Attack,Home Care,2024-04-09,Makro,False,315015,52,2,happy,9,20,0.58,calm,home fragrance,before after,dramatic,True,2.0,question,2.47
https://tiktok.com/v585,mama_lemon_official,Mama Lemon,Home Care,2024-02-18,Mega,False,453192,46,0,,1,2,0.36,excited,cleaning hacks,storytelling,inspirational,True,5.0,relatable statement,
https://tiktok.com/v586,pond's_official,Pond's,Beauty and Wellbeing,2024-07-08,Makro,True,447859,13,0,,7,13,0.35,excited,fragrance,talking head,inspirational,True,5.0,relatable statement,
https://tiktok.com/v587,lux_official,Lux,Beauty and Wellbeing,2024-07-04,Nano,True,254777,16,2,sad,0,18,0.22,calm,haircare,before after,emotional,True,3.0,visual hook,
https://tiktok.com/v588,so_klin_official,So Klin,Home Care,2024-01-03,Mega,False,428734,25,0,,0,13,0.63,calm,home fragrance,before after,dramatic,False,,,1.56
https://tiktok.com/v589,pantene_official,Pantene,Beauty and Wellbeing,2024-04-06,Mikro,False,429191,52,2,surprised,3,11,0.79,neutral,fragrance,before after,emotional,True,3.0,visual hook,3.87
https://tiktok.com/v590,dove_official,Dove,Beauty and Wellbeing,2024-02-29,Nano,True,318181,59,0,,6,8,0.37,energetic,haircare,talking head,serious,True,5.0,relatable statement,
https://tiktok.com/v591,rinso_official,Rinso,Home Care,2024-01-26,Mega,True,488127,27,0,,8,3,0.57,excited,disinfecting,tutorial,dramatic,True,2.0,question,3.47
https://tiktok.com/v592,so_klin_official,So Klin,Home Care,2024-02-22,Nano,False,1934650,57,2,happy,3,20,0.01,,disinfecting,storytelling,dramatic,False,,,
https://tiktok.com/v593,downy_official,Downy,Home Care,2024-02-06,Mega,False,557690,13,2,neutral,5,8,0.91,excited,home fragrance,storytelling,inspirational,True,3.0,question,3.26
https://tiktok.com/v594,pantene_official,Pantene,Beauty and Wellbeing,2024-05-09,Makro,False,154253,46,2,sad,10,7,0.5,excited,fragrance,before after,funny,True,2.0,relatable statement,
https://tiktok.com/v595,scarlett_official,Scarlett,Beauty and Wellbeing,2024-03-16,Mega,False,170472,38,1,sad,8,10,0.11,excited,haircare,vlog,serious,True,3.0,shocking statement,
https://tiktok.com/v596,lux_official,Lux,Beauty and Wellbeing,2024-05-30,Mega,True,112704,52,1,sad,10,20,0.69,excited,wellness,talking head,calm,True,3.0,shocking statement,2.19
https://tiktok.com/v597,vanish_official,Vanish,Home Care,2024-06-07,Mega,False,154684,12,2,angry,3,13,0.31,serious,dishwashing,aesthetic,funny,True,4.0,question,
